sb_n,edl_used,outer_f,gesture,recall
3,2,3,8,0.8645833333333334
3,2,3,9,0.7894736842105263
3,2,3,10,1.0
3,2,3,11,1.0
3,2,3,12,0.99
4,2,3,1,0.9433962264150944
4,2,3,2,0.8655462184873951
4,2,3,3,0.8289473684210527
4,2,3,4,0.816
4,2,3,5,0.75
4,2,3,6,0.7928571428571428
4,2,3,7,0.6643835616438356
4,2,3,8,0.88
4,2,3,9,0.8125
4,2,3,10,0.2537313432835821
4,2,3,11,0.6
4,2,3,12,0.9726027397260274
5,2,3,1,0.5681818181818182
5,2,3,2,0.9072164948453608
5,2,3,3,0.6641791044776121
5,2,3,4,0.9090909090909092
5,2,3,5,0.4666666666666667
5,2,3,6,0.9553571428571428
5,2,3,7,0.647887323943662
5,2,3,8,0.943661971830986
5,2,3,9,0.8524590163934426
5,2,3,10,0.9824561403508772
5,2,3,11,1.0
5,2,3,12,0.9396551724137931
6,2,3,1,0.5663265306122449
6,2,3,2,0.5405405405405406
6,2,3,3,0.6485148514851485
6,2,3,4,0.5109489051094891
6,2,3,5,0.6583333333333333
6,2,3,6,0.4161849710982659
6,2,3,7,0.6617647058823529
6,2,3,8,0.6341463414634146
6,2,3,9,0.6181818181818182
6,2,3,10,1.0
6,2,3,11,0.6434108527131783
6,2,3,12,0.9220779220779219
7,2,3,1,0.9502262443438914
7,2,3,2,0.8135593220338984
7,2,3,3,0.8226950354609929
7,2,3,4,0.8368794326241135
7,2,3,5,1.0
7,2,3,6,0.8636363636363636
7,2,3,7,1.0
7,2,3,8,0.8802816901408451
7,2,3,9,0.7314814814814815
7,2,3,10,1.0
7,2,3,11,0.2711864406779661
7,2,3,12,0.7288135593220338
8,2,3,1,0.9849624060150376
8,2,3,2,0.64
8,2,3,3,0.9736842105263158
8,2,3,4,0.8020833333333334
8,2,3,5,0.6736111111111112
8,2,3,6,0.6875
8,2,3,7,0.8853503184713376
8,2,3,8,0.8702290076335878
8,2,3,9,0.1744186046511628
8,2,3,10,0.944206008583691
8,2,3,11,0.5256410256410257
8,2,3,12,0.9831932773109244
9,2,3,1,0.645933014354067
9,2,3,2,0.4264705882352941
9,2,3,3,1.0
9,2,3,4,0.8229166666666666
9,2,3,5,0.8495575221238938
9,2,3,6,0.9324324324324323
9,2,3,7,0.5185185185185185
9,2,3,8,0.9579831932773109
9,2,3,9,0.9191919191919192
9,2,3,10,1.0
9,2,3,11,0.54
9,2,3,12,0.9302325581395348
10,2,3,1,0.8376068376068376
10,2,3,2,0.7052023121387283
10,2,3,3,0.9047619047619048
10,2,3,4,0.8888888888888888
10,2,3,5,0.5217391304347826
10,2,3,6,0.5629139072847682
10,2,3,7,0.7630331753554502
10,2,3,8,0.7731481481481481
10,2,3,9,1.0
10,2,3,10,0.944055944055944
10,2,3,11,0.2897196261682243
10,2,3,12,0.4173228346456693
1,2,4,1,0.3976608187134503
1,2,4,2,0.26811594202898553
1,2,4,3,0.6875
1,2,4,4,0.9662162162162162
1,2,4,5,0.7165354330708661
1,2,4,6,0.2482758620689655
1,2,4,7,0.8859060402684564
1,2,4,8,0.8661417322834646
1,2,4,9,0.7450980392156863
1,2,4,10,0.7196261682242991
1,2,4,11,0.5271317829457365
1,2,4,12,0.8910891089108911
2,2,4,1,0.6292682926829268
2,2,4,2,0.4545454545454545
2,2,4,3,0.9072164948453608
2,2,4,4,0.7356321839080459
2,2,4,5,0.5730994152046783
2,2,4,6,0.6190476190476191
2,2,4,7,0.8394495412844036
2,2,4,8,0.7125
2,2,4,9,0.6178861788617886
2,2,4,10,0.8980891719745223
2,2,4,11,0.4628099173553719
2,2,4,12,1.0
3,2,4,1,0.6693548387096774
3,2,4,2,0.6909090909090909
3,2,4,3,0.7087378640776699
3,2,4,4,0.7482014388489209
3,2,4,5,0.7844827586206896
3,2,4,6,0.6356589147286822
3,2,4,7,1.0
3,2,4,8,0.90625
3,2,4,9,1.0
3,2,4,10,0.6129032258064516
3,2,4,11,0.8636363636363636
3,2,4,12,1.0
4,2,4,1,0.8333333333333334
4,2,4,2,0.7054794520547946
4,2,4,3,0.6337209302325582
4,2,4,4,0.8688524590163934
4,2,4,5,0.7591240875912408
4,2,4,6,0.5985915492957746
4,2,4,7,0.8116883116883117
4,2,4,8,0.8478260869565217
4,2,4,9,0.8954248366013072
4,2,4,10,0.4496124031007752
4,2,4,11,0.5317460317460317
4,2,4,12,0.8421052631578947
5,2,4,1,0.6470588235294118
5,2,4,2,0.9224137931034484
5,2,4,3,0.720754716981132
5,2,4,4,0.9142857142857144
5,2,4,5,0.6269841269841271
5,2,4,6,0.9318181818181818
5,2,4,7,0.6883116883116883
5,2,4,8,0.8581560283687943
5,2,4,9,0.8514851485148515
5,2,4,10,0.891566265060241
5,2,4,11,1.0
5,2,4,12,0.8842975206611571
6,2,4,1,0.4954545454545455
6,2,4,2,0.4850746268656717
6,2,4,3,0.5329341317365269
6,2,4,4,0.4846153846153846
6,2,4,5,0.4460093896713615
6,2,4,6,0.6546762589928058
6,2,4,7,0.9405940594059404
6,2,4,8,0.583941605839416
6,2,4,9,0.0
6,2,4,10,1.0
6,2,4,11,0.9818181818181818
6,2,4,12,0.456953642384106
7,2,4,1,0.9906103286384976
7,2,4,2,0.8907563025210085
7,2,4,3,0.7414965986394558
7,2,4,4,0.8653846153846154
7,2,4,5,0.8439306358381503
7,2,4,6,0.6397058823529411
7,2,4,7,0.9252873563218392
7,2,4,8,0.8866666666666667
7,2,4,9,0.08092485549132948
7,2,4,10,0.9021739130434784
7,2,4,11,0.6416666666666667
7,2,4,12,1.0
8,2,4,1,0.9661654135338346
8,2,4,2,0.8288288288288288
8,2,4,3,0.7964601769911505
8,2,4,4,0.9493670886075948
8,2,4,5,0.7803030303030303
8,2,4,6,0.7142857142857143
8,2,4,7,0.8766233766233766
8,2,4,8,0.7737226277372263
8,2,4,9,0.12264150943396225
8,2,4,10,1.0
8,2,4,11,0.6408450704225352
8,2,4,12,0.9649122807017544
9,2,4,1,0.7578125
9,2,4,2,0.8190476190476189
9,2,4,3,0.8781725888324873
9,2,4,4,1.0
9,2,4,5,0.8987341772151899
9,2,4,6,0.7962962962962963
9,2,4,7,0.9051094890510948
9,2,4,8,0.1139240506329114
9,2,4,9,0.4375
9,2,4,10,1.0
9,2,4,11,0.7666666666666667
9,2,4,12,1.0
10,2,4,1,0.7175925925925926
10,2,4,2,0.6923076923076923
10,2,4,3,0.917391304347826
10,2,4,4,0.8032786885245902
10,2,4,5,0.477832512315271
10,2,4,6,0.4647058823529412
10,2,4,7,0.8203883495145631
10,2,4,8,0.847682119205298
10,2,4,9,0.9245283018867924
10,2,4,10,0.8245614035087719
10,2,4,11,0.5267857142857143
10,2,4,12,0.4755244755244755
1,2,5,1,0.6272189349112426
1,2,5,2,0.797979797979798
1,2,5,3,0.8702290076335878
1,2,5,4,0.9545454545454546
1,2,5,5,0.8134328358208955
1,2,5,6,0.15037593984962405
1,2,5,7,0.8865248226950354
1,2,5,8,0.8285714285714286
1,2,5,9,0.0
1,2,5,10,0.9191919191919192
1,2,5,11,0.8396946564885496
1,2,5,12,0.6122448979591837
2,2,5,1,0.6807511737089202
2,2,5,2,0.7318840579710145
2,2,5,3,0.8102564102564103
2,2,5,4,0.8026315789473685
2,2,5,5,0.9454545454545454
2,2,5,6,0.7052023121387283
2,2,5,7,0.6896551724137931
2,2,5,8,0.8509316770186336
2,2,5,9,0.7638888888888888
2,2,5,10,0.9807692307692308
2,2,5,11,0.4959349593495935
2,2,5,12,1.0
3,2,5,1,0.8846153846153846
3,2,5,2,0.8727272727272727
3,2,5,3,0.59375
3,2,5,4,0.9252336448598132
3,2,5,5,0.7938931297709924
3,2,5,6,0.5804195804195804
3,2,5,7,0.584070796460177
3,2,5,8,1.0
3,2,5,9,0.71875
3,2,5,10,1.0
3,2,5,11,0.963963963963964
3,2,5,12,0.9051724137931034
4,2,5,1,0.8208092485549133
4,2,5,2,0.7012987012987013
4,2,5,3,0.725
4,2,5,4,0.8309859154929577
4,2,5,5,0.7114093959731543
4,2,5,6,0.2949640287769784
4,2,5,7,0.9788732394366196
4,2,5,8,0.6666666666666666
4,2,5,9,0.9801324503311258
4,2,5,10,0.5174825174825175
4,2,5,11,0.4871794871794872
4,2,5,12,0.6626506024096386
5,2,5,1,0.4460784313725489
5,2,5,2,0.9252336448598132
5,2,5,3,0.6040609137055838
5,2,5,4,1.0
5,2,5,5,0.5944055944055944
5,2,5,6,0.9256756756756755
5,2,5,7,0.8157894736842105
5,2,5,8,0.7435897435897436
5,2,5,9,0.3368421052631579
5,2,5,10,0.8888888888888888
5,2,5,11,1.0
5,2,5,12,1.0
6,2,5,1,0.8866995073891626
6,2,5,2,0.54
6,2,5,3,0.5
6,2,5,4,0.6776859504132231
6,2,5,5,0.7666666666666667
6,2,5,6,0.3024390243902439
6,2,5,7,0.8325791855203621
6,2,5,8,0.6037735849056604
6,2,5,9,0.26262626262626265
6,2,5,10,0.875
6,2,5,11,0.8348623853211009
6,2,5,12,0.7011494252873564
7,2,5,1,1.0
7,2,5,2,0.8584905660377359
7,2,5,3,0.8434782608695652
7,2,5,4,0.9523809523809524
7,2,5,5,0.7121212121212122
7,2,5,6,0.6762589928057554
7,2,5,7,1.0
7,2,5,8,0.8684210526315791
7,2,5,9,0.4961240310077519
7,2,5,10,0.8203883495145631
7,2,5,11,0.4067796610169492
7,2,5,12,0.8
8,2,5,1,0.8272727272727273
8,2,5,2,0.3739837398373984
8,2,5,3,0.7741935483870968
8,2,5,4,0.8761904761904762
8,2,5,5,0.6153846153846154
8,2,5,6,0.8245614035087719
8,2,5,7,0.5303867403314917
8,2,5,8,0.9782608695652174
8,2,5,9,0.0
8,2,5,10,0.9586206896551724
8,2,5,11,0.8987341772151899
8,2,5,12,1.0
9,2,5,1,0.5619047619047619
9,2,5,2,0.9425287356321842
9,2,5,3,0.975609756097561
9,2,5,4,0.9444444444444444
9,2,5,5,0.8021978021978022
9,2,5,6,0.5491329479768786
9,2,5,7,1.0
9,2,5,8,0.6542553191489362
9,2,5,9,0.3235294117647059
9,2,5,10,1.0
9,2,5,11,0.8157894736842105
9,2,5,12,1.0
10,2,5,1,0.7121212121212122
10,2,5,2,0.7751479289940828
10,2,5,3,0.8831168831168831
10,2,5,4,0.7923076923076923
10,2,5,5,0.4913793103448276
10,2,5,6,0.5741935483870968
10,2,5,7,0.9216867469879518
10,2,5,8,0.8671328671328671
10,2,5,9,0.6796116504854369
10,2,5,10,0.4112903225806452
10,2,5,11,0.7755102040816326
10,2,5,12,0.7850467289719626
1,2,6,1,0.2994652406417112
1,2,6,2,0.7181818181818181
1,2,6,3,0.8857142857142857
1,2,6,4,0.9917355371900828
1,2,6,5,0.7368421052631579
1,2,6,6,0.2348484848484849
1,2,6,7,0.7983193277310925
1,2,6,8,0.9793103448275862
1,2,6,9,0.5044247787610621
1,2,6,10,1.0
1,2,6,11,0.7131147540983607
1,2,6,12,0.7339449541284404
2,2,6,1,0.7098765432098766
2,2,6,2,0.5270935960591133
2,2,6,3,0.7845303867403315
2,2,6,4,0.7643312101910829
2,2,6,5,0.5136612021857924
2,2,6,6,0.8518518518518519
2,2,6,7,0.78125
2,2,6,8,0.88
2,2,6,9,0.848
2,2,6,10,0.9663865546218487
2,2,6,11,0.6198347107438017
2,2,6,12,1.0
3,2,6,1,0.7885714285714286
3,2,6,2,0.9514563106796116
3,2,6,3,0.7307692307692307
3,2,6,4,0.8346456692913385
3,2,6,5,0.7054794520547946
3,2,6,6,0.6942148760330579
3,2,6,7,0.9393939393939394
3,2,6,8,0.8888888888888888
3,2,6,9,1.0
3,2,6,10,0.925
3,2,6,11,0.38222222222222224
3,2,6,12,0.9607843137254902
4,2,6,1,0.5797872340425532
4,2,6,2,0.5355191256830601
4,2,6,3,0.8541666666666666
4,2,6,4,0.7651515151515151
4,2,6,5,0.6888888888888889
4,2,6,6,0.8592592592592593
4,2,6,7,1.0
4,2,6,8,0.8702290076335878
4,2,6,9,0.5225806451612903
4,2,6,10,0.7509157509157509
4,2,6,11,0.3515625
4,2,6,12,0.7839506172839507
5,2,6,1,0.8527131782945736
5,2,6,2,0.9743589743589745
5,2,6,3,0.745
5,2,6,4,0.7661290322580645
5,2,6,5,0.6934306569343066
5,2,6,6,0.9473684210526316
5,2,6,7,0.6691729323308271
5,2,6,8,0.7278911564625851
5,2,6,9,0.9166666666666666
5,2,6,10,0.6785714285714286
5,2,6,11,0.9112903225806452
5,2,6,12,1.0
6,2,6,1,0.8325358851674641
6,2,6,2,0.4532374100719425
6,2,6,3,0.7305389221556886
6,2,6,4,0.5
6,2,6,5,0.5152838427947598
6,2,6,6,0.6822429906542056
6,2,6,7,0.8622448979591837
6,2,6,8,0.6551724137931034
6,2,6,9,0.0440251572327044
6,2,6,10,0.9078014184397164
6,2,6,11,0.9322033898305084
6,2,6,12,0.7162162162162162
7,2,6,1,0.873015873015873
7,2,6,2,0.9310344827586208
7,2,6,3,0.7671232876712328
7,2,6,4,0.982608695652174
7,2,6,5,0.6575342465753424
7,2,6,6,0.6929133858267716
7,2,6,7,1.0
7,2,6,8,0.9292035398230089
7,2,6,9,0.5954198473282443
7,2,6,10,0.7410714285714286
7,2,6,11,0.7088607594936709
7,2,6,12,0.8774193548387097
8,2,6,1,0.8861386138613861
8,2,6,2,0.6637168141592921
8,2,6,3,0.9831932773109244
8,2,6,4,0.9204545454545454
8,2,6,5,0.6911764705882353
8,2,6,6,0.7745098039215687
8,2,6,7,0.6966824644549763
8,2,6,8,0.6073619631901841
8,2,6,9,0.5523809523809524
8,2,6,10,1.0
8,2,6,11,0.7468354430379747
8,2,6,12,0.8682170542635659
9,2,6,1,0.4611872146118721
9,2,6,2,0.7340425531914894
9,2,6,3,1.0
9,2,6,4,0.8529411764705882
9,2,6,5,0.8484848484848485
9,2,6,6,0.8914728682170543
9,2,6,7,0.3970588235294117
9,2,6,8,0.9493670886075948
9,2,6,9,0.0
9,2,6,10,1.0
9,2,6,11,0.9752066115702479
9,2,6,12,1.0
10,2,6,1,0.3023255813953488
10,2,6,2,0.9380530973451328
10,2,6,3,0.6827956989247311
10,2,6,4,0.6686390532544378
10,2,6,5,0.5
10,2,6,6,0.668918918918919
10,2,6,7,0.7016806722689075
10,2,6,8,0.8531468531468531
10,2,6,9,0.5739130434782609
10,2,6,10,0.5714285714285714
10,2,6,11,0.631578947368421
10,2,6,12,0.7222222222222222
1,3,1,1,0.1891891891891892
1,3,1,2,0.3111111111111111
1,3,1,3,0.8954248366013072
1,3,1,4,0.902097902097902
1,3,1,5,0.6796875
1,3,1,6,0.6884057971014492
1,3,1,7,0.7114093959731543
1,3,1,8,0.8333333333333334
1,3,1,9,0.2809917355371901
1,3,1,10,0.15
1,3,1,11,0.6036036036036037
1,3,1,12,0.9327731092436976
2,3,1,1,0.20175438596491227
2,3,1,2,0.5178571428571429
2,3,1,3,0.6410256410256411
2,3,1,4,0.7900552486187845
2,3,1,5,0.542713567839196
2,3,1,6,0.8493975903614458
2,3,1,7,0.8173913043478261
2,3,1,8,0.7103825136612022
2,3,1,9,0.4651162790697674
2,3,1,10,0.9325153374233128
2,3,1,11,0.5672514619883041
2,3,1,12,0.7916666666666666
3,3,1,1,0.9050632911392406
3,3,1,2,0.5069444444444444
3,3,1,3,0.6225490196078431
3,3,1,4,0.8677685950413223
3,3,1,5,0.860655737704918
3,3,1,6,1.0
3,3,1,7,0.9594594594594594
3,3,1,8,0.9108910891089108
3,3,1,9,0.7165354330708661
3,3,1,10,0.1864406779661017
3,3,1,11,1.0
3,3,1,12,0.3862068965517241
4,3,1,1,0.45
4,3,1,2,0.7323943661971831
4,3,1,3,0.7764705882352941
4,3,1,4,0.9595959595959596
4,3,1,5,0.8828125
4,3,1,6,0.5394736842105263
4,3,1,7,0.5287958115183246
4,3,1,8,0.7073170731707317
4,3,1,9,0.5903614457831325
4,3,1,10,0.8010204081632653
4,3,1,11,0.5637583892617449
4,3,1,12,0.7307692307692307
5,3,1,1,0.0
5,3,1,2,0.968503937007874
5,3,1,3,0.2641509433962264
5,3,1,4,1.0
5,3,1,5,0.7443609022556391
5,3,1,6,0.036764705882352935
5,3,1,7,0.3725490196078432
5,3,1,8,0.7730496453900709
5,3,1,9,0.1391304347826087
5,3,1,10,0.21238938053097345
5,3,1,11,0.978494623655914
5,3,1,12,0.6859504132231405
6,3,1,1,0.5203619909502263
6,3,1,2,0.4709677419354839
6,3,1,3,0.4818181818181818
6,3,1,4,0.7241379310344828
6,3,1,5,0.7608695652173914
6,3,1,6,0.2311557788944724
6,3,1,7,0.42857142857142855
6,3,1,8,0.6273291925465838
6,3,1,9,0.08496732026143791
6,3,1,10,0.3870967741935484
6,3,1,11,0.13333333333333333
6,3,1,12,0.7204968944099379
7,3,1,1,0.3785310734463277
7,3,1,2,0.8290598290598291
7,3,1,3,0.7133757961783439
7,3,1,4,0.9473684210526316
7,3,1,5,0.7988165680473372
7,3,1,6,0.6163522012578616
7,3,1,7,0.6875
7,3,1,8,0.7608695652173914
7,3,1,9,0.24096385542168675
7,3,1,10,0.25625
7,3,1,11,0.04861111111111111
7,3,1,12,0.7045454545454546
8,3,1,1,0.7137254901960784
8,3,1,2,0.7733333333333333
8,3,1,3,0.902439024390244
8,3,1,4,0.007352941176470587
8,3,1,5,0.990909090909091
8,3,1,6,0.6463414634146342
8,3,1,7,0.7433628318584071
8,3,1,8,0.7876712328767124
8,3,1,9,0.042328042328042326
8,3,1,10,1.0
8,3,1,11,0.9302325581395348
8,3,1,12,0.1851851851851852
9,3,1,1,0.5771144278606966
9,3,1,2,0.4473684210526316
9,3,1,3,1.0
9,3,1,4,0.5897435897435898
9,3,1,5,0.9454545454545454
9,3,1,6,0.7313432835820896
9,3,1,7,0.953846153846154
9,3,1,8,0.5673758865248227
9,3,1,9,0.06493506493506493
9,3,1,10,1.0
9,3,1,11,0.11363636363636365
9,3,1,12,0.810126582278481
10,3,1,1,0.7190476190476189
10,3,1,2,1.0
10,3,1,3,0.5135135135135135
10,3,1,4,0.7241379310344828
10,3,1,5,0.4565217391304348
10,3,1,6,0.4910179640718562
10,3,1,7,0.6822429906542056
10,3,1,8,0.8433734939759037
10,3,1,9,0.5648148148148148
10,3,1,10,0.0
10,3,1,11,0.5
10,3,1,12,0.4678899082568808
1,3,2,1,0.5112781954887218
1,3,2,2,0.9038461538461541
1,3,2,3,0.8652482269503546
1,3,2,4,1.0
1,3,2,5,0.7457627118644068
1,3,2,6,0.6046511627906976
1,3,2,7,0.15527950310559005
1,3,2,8,0.7051282051282052
1,3,2,9,0.6134453781512605
1,3,2,10,0.6404494382022472
1,3,2,11,0.9351851851851852
1,3,2,12,1.0
2,3,2,1,0.6793893129770993
2,3,2,2,0.5808383233532934
2,3,2,3,0.6994818652849741
2,3,2,4,0.8413461538461539
2,3,2,5,0.615819209039548
2,3,2,6,0.7189189189189189
2,3,2,7,0.6989795918367347
2,3,2,8,0.8712121212121212
2,3,2,9,0.8151260504201681
2,3,2,10,0.8662790697674418
2,3,2,11,0.7327586206896551
2,3,2,12,0.82
3,3,2,1,0.8907563025210085
3,3,2,2,0.9298245614035088
3,3,2,3,0.4530386740331492
3,3,2,4,0.8818897637795275
3,3,2,5,0.6909090909090909
3,3,2,6,0.664
3,3,2,7,0.9534883720930232
3,3,2,8,0.8936170212765957
3,3,2,9,0.95
3,3,2,10,0.7478260869565218
3,3,2,11,0.9405940594059404
3,3,2,12,0.9693877551020408
4,3,2,1,0.8620689655172413
4,3,2,2,0.6111111111111112
4,3,2,3,0.6927710843373494
4,3,2,4,0.8467741935483871
4,3,2,5,0.9514563106796116
4,3,2,6,0.7283950617283951
4,3,2,7,0.6745562130177515
4,3,2,8,0.7619047619047619
4,3,2,9,0.9625
4,3,2,10,0.10434782608695653
4,3,2,11,0.2878787878787879
4,3,2,12,1.0
5,3,2,1,0.0
5,3,2,2,0.7613636363636364
5,3,2,3,0.0379746835443038
5,3,2,4,0.8157894736842105
5,3,2,5,0.6857142857142857
5,3,2,6,0.958041958041958
5,3,2,7,0.6573426573426573
5,3,2,8,0.8609271523178808
5,3,2,9,0.12195121951219512
5,3,2,10,1.0
5,3,2,11,0.9831932773109244
5,3,2,12,0.7622950819672131
6,3,2,1,0.4954545454545455
6,3,2,2,0.5182481751824818
6,3,2,3,0.6043956043956044
6,3,2,4,0.6280487804878049
6,3,2,5,0.6326530612244898
6,3,2,6,0.29
6,3,2,7,0.6587677725118484
6,3,2,8,0.4821428571428572
6,3,2,9,0.19607843137254904
6,3,2,10,0.9325153374233128
6,3,2,11,0.5661764705882353
6,3,2,12,0.18834080717488788
7,3,2,1,0.92
7,3,2,2,0.5390070921985816
7,3,2,3,0.6566265060240963
7,3,2,4,0.7575757575757576
7,3,2,5,0.9692307692307692
7,3,2,6,0.9090909090909092
7,3,2,7,0.9950980392156864
7,3,2,8,0.9920634920634921
7,3,2,9,0.4462809917355372
7,3,2,10,0.6332046332046332
7,3,2,11,0.296875
7,3,2,12,0.9124087591240876
8,3,2,1,0.7283018867924528
8,3,2,2,0.8064516129032258
8,3,2,3,1.0
8,3,2,4,0.462962962962963
8,3,2,5,1.0
8,3,2,6,0.6040268456375839
8,3,2,7,0.6311475409836066
8,3,2,8,0.8071428571428572
8,3,2,9,0.8441558441558441
8,3,2,10,0.9947089947089948
8,3,2,11,0.425
8,3,2,12,0.7440000000000001
9,3,2,1,0.9701492537313432
9,3,2,2,0.4186046511627907
9,3,2,3,0.9887005649717514
9,3,2,4,0.5588235294117647
9,3,2,5,1.0
9,3,2,6,0.8650306748466258
9,3,2,7,0.7228260869565217
9,3,2,8,0.8607594936708861
9,3,2,9,0.8739495798319328
9,3,2,10,0.8071748878923767
9,3,2,11,0.5855855855855856
9,3,2,12,0.1595744680851064
10,3,2,1,0.7718446601941747
10,3,2,2,0.847682119205298
10,3,2,3,0.8325991189427313
10,3,2,4,0.6842105263157895
10,3,2,5,0.9722222222222222
10,3,2,6,0.7105263157894737
10,3,2,7,0.7692307692307693
10,3,2,8,0.6233766233766234
10,3,2,9,0.525
10,3,2,10,0.6012461059190031
10,3,2,11,0.4897959183673469
10,3,2,12,0.6435643564356436
1,3,3,1,0.9586206896551724
1,3,3,2,0.5348837209302325
1,3,3,3,0.9027777777777778
1,3,3,4,0.9921875
1,3,3,5,0.7862595419847328
1,3,3,6,0.7218543046357616
1,3,3,7,0.6140350877192983
1,3,3,8,0.844311377245509
1,3,3,9,0.9565217391304348
1,3,3,10,0.85
1,3,3,11,0.8188976377952756
1,3,3,12,0.9541984732824428
2,3,3,1,0.8392857142857143
2,3,3,2,0.4578313253012048
2,3,3,3,0.7602040816326531
2,3,3,4,0.9503105590062112
2,3,3,5,0.6196319018404908
2,3,3,6,0.9407894736842104
2,3,3,7,0.86
2,3,3,8,0.6733333333333333
2,3,3,9,0.5074626865671642
2,3,3,10,0.9370078740157479
2,3,3,11,0.6880733944954128
2,3,3,12,0.99375
3,3,3,1,0.8278688524590164
3,3,3,2,0.6991869918699187
3,3,3,3,0.5989304812834224
3,3,3,4,0.8571428571428571
3,3,3,5,0.7
3,3,3,6,0.9484536082474226
3,3,3,7,0.8598130841121495
3,3,3,8,0.875
3,3,3,9,0.8947368421052632
3,3,3,10,1.0
3,3,3,11,0.9487179487179488
3,3,3,12,0.99
4,3,3,1,0.9132075471698112
4,3,3,2,0.8655462184873951
4,3,3,3,0.875
4,3,3,4,0.856
4,3,3,5,0.7803030303030303
4,3,3,6,0.8571428571428571
4,3,3,7,0.6643835616438356
4,3,3,8,0.92
4,3,3,9,0.925
4,3,3,10,0.22388059701492533
4,3,3,11,0.5517241379310345
4,3,3,12,0.9794520547945206
5,3,3,1,0.4886363636363637
5,3,3,2,0.9072164948453608
5,3,3,3,0.5634328358208955
5,3,3,4,0.9090909090909092
5,3,3,5,0.5555555555555556
5,3,3,6,0.9285714285714286
5,3,3,7,0.6549295774647887
5,3,3,8,0.9225352112676056
5,3,3,9,0.06557377049180327
5,3,3,10,1.0
5,3,3,11,1.0
5,3,3,12,0.9224137931034484
6,3,3,1,0.5663265306122449
6,3,3,2,0.5472972972972973
6,3,3,3,0.4257425742574257
6,3,3,4,0.4452554744525548
6,3,3,5,0.5083333333333333
6,3,3,6,0.4335260115606937
6,3,3,7,0.6617647058823529
6,3,3,8,0.6097560975609756
6,3,3,9,0.2363636363636364
6,3,3,10,0.9751552795031057
6,3,3,11,0.627906976744186
6,3,3,12,0.512987012987013
7,3,3,1,0.9773755656108596
7,3,3,2,0.8135593220338984
7,3,3,3,0.8156028368794326
7,3,3,4,0.851063829787234
7,3,3,5,1.0
7,3,3,6,0.7954545454545454
7,3,3,7,1.0
7,3,3,8,0.8380281690140845
7,3,3,9,0.4074074074074074
7,3,3,10,1.0
7,3,3,11,0.4576271186440678
7,3,3,12,0.8389830508474576
8,3,3,1,0.9887218045112782
8,3,3,2,0.6559999999999999
8,3,3,3,1.0
8,3,3,4,0.8229166666666666
8,3,3,5,0.6944444444444444
8,3,3,6,0.671875
8,3,3,7,0.9171974522292994
8,3,3,8,0.8854961832061069
8,3,3,9,0.5116279069767442
8,3,3,10,0.9270386266094421
8,3,3,11,0.41025641025641024
8,3,3,12,1.0
9,3,3,1,0.5311004784688995
9,3,3,2,0.4166666666666667
9,3,3,3,1.0
9,3,3,4,0.6666666666666666
9,3,3,5,0.8141592920353983
9,3,3,6,0.9391891891891893
9,3,3,7,0.7777777777777778
9,3,3,8,0.9579831932773109
9,3,3,9,0.9595959595959596
9,3,3,10,1.0
9,3,3,11,0.54
9,3,3,12,0.8488372093023255
10,3,3,1,0.9358974358974358
10,3,3,2,0.7167630057803468
10,3,3,3,0.9153439153439152
10,3,3,4,0.9444444444444444
10,3,3,5,0.5341614906832298
10,3,3,6,0.5562913907284768
10,3,3,7,0.8293838862559242
10,3,3,8,0.8240740740740741
10,3,3,9,0.8848920863309353
10,3,3,10,0.951048951048951
10,3,3,11,0.5700934579439252
10,3,3,12,0.4645669291338583
1,3,4,1,0.5321637426900585
1,3,4,2,0.2318840579710145
1,3,4,3,0.7847222222222222
1,3,4,4,0.9932432432432432
1,3,4,5,0.7165354330708661
1,3,4,6,0.5241379310344828
1,3,4,7,0.7382550335570469
1,3,4,8,0.9763779527559056
1,3,4,9,0.8823529411764706
1,3,4,10,0.7570093457943925
1,3,4,11,0.6511627906976745
1,3,4,12,0.801980198019802
2,3,4,1,0.6487804878048781
2,3,4,2,0.4147727272727273
2,3,4,3,0.9432989690721648
2,3,4,4,0.7931034482758621
2,3,4,5,0.5730994152046783
2,3,4,6,0.5773809523809523
2,3,4,7,0.8302752293577982
2,3,4,8,0.7875
2,3,4,9,0.4796747967479675
2,3,4,10,0.89171974522293
2,3,4,11,0.8099173553719008
2,3,4,12,1.0
3,3,4,1,0.6370967741935484
3,3,4,2,0.8727272727272727
3,3,4,3,0.8543689320388349
3,3,4,4,0.7697841726618705
3,3,4,5,0.7758620689655172
3,3,4,6,0.6201550387596899
3,3,4,7,1.0
3,3,4,8,0.9270833333333334
3,3,4,9,1.0
3,3,4,10,0.6451612903225806
3,3,4,11,0.8333333333333334
3,3,4,12,1.0
4,3,4,1,0.9962121212121212
4,3,4,2,0.7328767123287672
4,3,4,3,0.0
4,3,4,4,0.8688524590163934
4,3,4,5,0.7737226277372263
4,3,4,6,0.528169014084507
4,3,4,7,0.8311688311688312
4,3,4,8,0.855072463768116
4,3,4,9,0.9411764705882352
4,3,4,10,0.5968992248062015
4,3,4,11,0.492063492063492
4,3,4,12,0.0
5,3,4,1,0.6764705882352942
5,3,4,2,0.9051724137931034
5,3,4,3,0.6716981132075471
5,3,4,4,0.9047619047619048
5,3,4,5,0.6349206349206349
5,3,4,6,0.946969696969697
5,3,4,7,0.6948051948051948
