sb_n,edl_used,outer_f,acti_fun,skew,uncertainty,AUROC,AP,nAP
6,1,4,softplus,0.3116815086432687,entropy,0.8179489147257075,0.6358407887709558,0.5583726359765355
6,1,4,softplus,0.3116815086432687,un_prob,0.8148120435388768,0.6440916109386197,0.5683786683178125
6,1,4,softplus,0.3116815086432687,vacuity,0.6991289666551552,0.5121014680983145,0.408310058044539
6,1,4,softplus,0.3116815086432687,dissonance,0.729610017522991,0.4944258309604509,0.3868742552529952
6,1,4,softplus,0.3116815086432687,overall,0.8190156427867951,0.6301997359706489,0.5515315532805665
7,1,4,softplus,0.18531073446327684,entropy,0.8543351036839077,0.5066996633821883,0.4523395410909296
7,1,4,softplus,0.18531073446327684,un_prob,0.8508909542978925,0.5188160909077947,0.4657911602495703
7,1,4,softplus,0.18531073446327684,vacuity,0.6670845878014952,0.3978176224045753,0.331459046790852
7,1,4,softplus,0.18531073446327684,dissonance,0.7594042826697338,0.3659343073654941,0.29606229221824376
7,1,4,softplus,0.18531073446327684,overall,0.8445354521159636,0.4859567344043566,0.42931080755913215
8,1,4,softplus,0.16217833632555356,entropy,0.8807274644175012,0.5030151216690602,0.4561539478014065
8,1,4,softplus,0.16217833632555356,un_prob,0.8849736425935688,0.5216707740781685,0.4765686593072297
8,1,4,softplus,0.16217833632555356,vacuity,0.7493832366895098,0.4059640091808765,0.34995179419577144
8,1,4,softplus,0.16217833632555356,dissonance,0.8391222983658406,0.4388331687329767,0.38592021786598224
8,1,4,softplus,0.16217833632555356,overall,0.8851133368476541,0.5165508952716047,0.4709660222893065
9,1,4,softplus,0.13610223642172525,entropy,0.8854557324221461,0.5541686069271813,0.5197403210908994
9,1,4,softplus,0.13610223642172525,un_prob,0.8840945078756564,0.5241827021944551,0.487438825048906
9,1,4,softplus,0.13610223642172525,vacuity,0.8007333944495376,0.4797692374818282,0.4395956344760903
9,1,4,softplus,0.13610223642172525,dissonance,0.8071123982554103,0.33475022333144033,0.28337786638320045
9,1,4,softplus,0.13610223642172525,overall,0.8905429619134927,0.5559458171701569,0.5216547722352269
10,1,4,softplus,0.21206030150753769,entropy,0.8911902142373539,0.6758871614692243,0.6338994718361342
10,1,4,softplus,0.21206030150753769,un_prob,0.8797166674726762,0.6415807551532642,0.5951487900408352
10,1,4,softplus,0.21206030150753769,vacuity,0.8360591570751522,0.6113194109900171,0.5609671941147567
10,1,4,softplus,0.21206030150753769,dissonance,0.7625797949511559,0.4103661843530924,0.3339811767095082
10,1,4,softplus,0.21206030150753769,overall,0.8967365678498888,0.6814044842481434,0.640131544569103
1,1,5,softplus,0.27213962508080153,entropy,0.7295810955054995,0.5058150585777952,0.4180911332935057
1,1,5,softplus,0.27213962508080153,un_prob,0.751391215198525,0.5188021693832052,0.4333836165262379
1,1,5,softplus,0.27213962508080153,vacuity,0.6116473928690465,0.42940891779243545,0.3281219596762948
1,1,5,softplus,0.27213962508080153,dissonance,0.7256542614007923,0.4516875881569628,0.3543553689465983
1,1,5,softplus,0.27213962508080153,overall,0.7586373474304183,0.5243076199841237,0.4398663525454077
2,1,5,softplus,0.20506062203479167,entropy,0.8546927100025229,0.5173932613071089,0.4573652119647633
2,1,5,softplus,0.20506062203479167,un_prob,0.8602091331237685,0.544071885341142,0.4873622019301099
2,1,5,softplus,0.20506062203479167,vacuity,0.7428692219047685,0.4023541026812959,0.3280171435442061
2,1,5,softplus,0.20506062203479167,dissonance,0.7940768344322994,0.4636294179991333,0.3969140632791911
2,1,5,softplus,0.20506062203479167,overall,0.8655704281535326,0.5304616201127291,0.472059051776579
3,1,5,softplus,0.1802919708029197,entropy,0.8774177034476046,0.5574894805291524,0.51023885463987
3,1,5,softplus,0.1802919708029197,un_prob,0.8731852578222733,0.5361065160522663,0.4865726484987872
3,1,5,softplus,0.1802919708029197,vacuity,0.8182175419369027,0.4878769901323757,0.4331932443595421
3,1,5,softplus,0.1802919708029197,dissonance,0.8151928214261249,0.4127148755807989,0.35000542917610056
3,1,5,softplus,0.1802919708029197,overall,0.8754997638627015,0.545897237899177,0.4974088093009743
4,1,5,relu,0.2570462232243517,entropy,0.8834857439501637,0.6990134674274647,0.6494055645327113
4,1,5,relu,0.2570462232243517,un_prob,0.8760748609003539,0.670779128226036,0.6165177069647607
4,1,5,relu,0.2570462232243517,vacuity,0.7636254425897825,0.5895782374018405,0.5219334734622564
4,1,5,relu,0.2570462232243517,dissonance,0.7446473258259458,0.4401647533497164,0.3478940051686669
4,1,5,relu,0.2570462232243517,overall,0.8795124191358518,0.6786832633230804,0.6257245832941447
5,1,5,softplus,0.2185347526612398,entropy,0.8699879692895451,0.5425471948022514,0.4810262611760409
5,1,5,softplus,0.2185347526612398,un_prob,0.8769768018514437,0.5777250979159283,0.5209350948206394
5,1,5,softplus,0.2185347526612398,vacuity,0.7768165454411873,0.4626218544950709,0.3903520927925633
5,1,5,softplus,0.2185347526612398,dissonance,0.8564740834619058,0.5322416519952846,0.4693347685884504
5,1,5,softplus,0.2185347526612398,overall,0.8666542686062743,0.5358126993116479,0.47338607127199
6,1,5,relu,0.2912880812399786,entropy,0.8084935032587488,0.6096449258226279,0.5338705345955376
6,1,5,relu,0.2912880812399786,un_prob,0.8016992541547319,0.5900131578028396,0.5104279149465093
6,1,5,relu,0.2912880812399786,vacuity,0.6425450067112237,0.4870648724148665,0.3874956606820312
6,1,5,relu,0.2912880812399786,dissonance,0.6952004372673558,0.4368904338412223,0.3275815317864638
6,1,5,relu,0.2912880812399786,overall,0.8134847163989096,0.6025725893255436,0.5254253403387609
7,1,5,softplus,0.1782059000602047,entropy,0.8538535788535788,0.4598730660130564,0.4030257729032555
7,1,5,softplus,0.1782059000602047,un_prob,0.8487575487575487,0.4609766434425802,0.4042454996777905
7,1,5,softplus,0.1782059000602047,vacuity,0.6253811503811505,0.31001406188072955,0.23739440454133964
7,1,5,softplus,0.1782059000602047,dissonance,0.8080115830115829,0.4172233548771736,0.3558872638988915
7,1,5,softplus,0.1782059000602047,overall,0.8582962082962082,0.4690738116673101,0.41319487886714107
8,1,5,softplus,0.25,entropy,0.8265452690699951,0.5633739523211021,0.4939098534687837
8,1,5,softplus,0.25,un_prob,0.8452854856392427,0.5843165675130569,0.5181842897915518
8,1,5,softplus,0.25,vacuity,0.7176216076778312,0.4666222231792018,0.38176561232955003
8,1,5,softplus,0.25,dissonance,0.8196546070309767,0.5502938633391204,0.4787488153568278
8,1,5,softplus,0.25,overall,0.8403774034750356,0.5881531466727594,0.5226312414093819
9,1,5,relu,0.1874591770084912,entropy,0.8653214873903448,0.5219937793168252,0.4685675232717045
9,1,5,relu,0.1874591770084912,un_prob,0.8764998823621676,0.5587175475220258,0.5093958686940564
9,1,5,relu,0.1874591770084912,vacuity,0.7408690634908187,0.3858436157207348,0.3171999980888262
9,1,5,relu,0.1874591770084912,dissonance,0.8156587158430151,0.4907008438298432,0.43377700906840055
9,1,5,relu,0.1874591770084912,overall,0.8754635490773833,0.5527006227768415,0.5027064385543167
10,1,5,relu,0.203125,entropy,0.8718612296285935,0.6074161247144904,0.5591394735711347
10,1,5,relu,0.203125,un_prob,0.8581807551521478,0.5993033026769461,0.5500290051605451
10,1,5,relu,0.203125,vacuity,0.812460207717954,0.517309700800021,0.4579525222408856
10,1,5,relu,0.203125,dissonance,0.7031661653960037,0.34094872082779304,0.2599041576321193
10,1,5,relu,0.203125,overall,0.8692804479333122,0.5998684902847199,0.5506636947695186
1,1,6,relu,0.2506738544474393,entropy,0.8345251218380133,0.5730512361723371,0.5048738432903034
1,1,6,relu,0.2506738544474393,un_prob,0.8436629728475283,0.5828230958794518,0.5162061242350094
1,1,6,relu,0.2506738544474393,vacuity,0.7192709542043785,0.4679954227325133,0.3830421727119879
1,1,6,relu,0.2506738544474393,dissonance,0.7752620484257755,0.42861643281140543,0.33737494144997593
1,1,6,relu,0.2506738544474393,overall,0.8326443683762668,0.5647087963226454,0.4951992393792192
2,1,6,relu,0.1809672386895476,entropy,0.8605473453749316,0.5048936328512404,0.4518571322753649
2,1,6,relu,0.1809672386895476,un_prob,0.8489801131180442,0.5011092367077443,0.4476673462165669
2,1,6,relu,0.1809672386895476,vacuity,0.7984126984126984,0.4518274512171743,0.3931064255381321
2,1,6,relu,0.1809672386895476,dissonance,0.754834884145229,0.3715412705110665,0.3042198745847661
2,1,6,relu,0.1809672386895476,overall,0.8586371100164204,0.4954783246364437,0.4414332428087621
3,1,6,softplus,0.18373680943513346,entropy,0.8211874421950468,0.4712544639666886,0.41355589126434056
3,1,6,softplus,0.18373680943513346,un_prob,0.8374396259377247,0.4922594052518065,0.4368529656253045
3,1,6,softplus,0.18373680943513346,vacuity,0.6993628609598191,0.3198536303652185,0.245633666162744
3,1,6,softplus,0.18373680943513346,dissonance,0.8356117048607544,0.4622861055434117,0.4036088740245974
3,1,6,softplus,0.18373680943513346,overall,0.8332083033603946,0.4837488943523676,0.42741375784163416
4,1,6,softplus,0.24175824175824176,entropy,0.782319343800322,0.5349245318395588,0.4640562344509677
4,1,6,softplus,0.24175824175824176,un_prob,0.7675418130581175,0.5140235563255062,0.4399703639040717
4,1,6,softplus,0.24175824175824176,vacuity,0.7574665358293076,0.5084384468739429,0.4335341943027938
4,1,6,softplus,0.24175824175824176,dissonance,0.6643701507831943,0.3657288563906869,0.2690784864881405
4,1,6,softplus,0.24175824175824176,overall,0.7763836279461279,0.5047244039492725,0.42925420473823583
5,1,6,softplus,0.15582743077913716,entropy,0.8641753503413582,0.4794237243088029,0.4325334663025164
5,1,6,softplus,0.15582743077913716,un_prob,0.8850413853534304,0.5346844701862061,0.4927717548625378
5,1,6,softplus,0.15582743077913716,vacuity,0.6758861760942061,0.2624821708476998,0.19605117330123886
5,1,6,softplus,0.15582743077913716,dissonance,0.8741481803682759,0.5230187968328757,0.4800553105484514
5,1,6,softplus,0.15582743077913716,overall,0.8816120430432892,0.5207964060106348,0.4776327406479241
6,1,6,softplus,0.300098231827112,entropy,0.7709696499842076,0.5651105396322902,0.4772549441979735
6,1,6,softplus,0.300098231827112,un_prob,0.7877853389611509,0.5816270208850046,0.4971080556226632
6,1,6,softplus,0.300098231827112,vacuity,0.6132414505986734,0.4028066228672778,0.2821626787876402
6,1,6,softplus,0.300098231827112,dissonance,0.7518040600683379,0.5200927737560279,0.423142769312954
6,1,6,softplus,0.300098231827112,overall,0.7861188158612571,0.5857737312559858,0.5020924770488356
7,1,6,softplus,0.201530612244898,entropy,0.8059307639422494,0.4711825265649139,0.4067358004001195
7,1,6,softplus,0.201530612244898,un_prob,0.8503836898936386,0.5400570134229393,0.4840039871967018
7,1,6,softplus,0.201530612244898,vacuity,0.6683003397096291,0.3296591300824884,0.2479650169889523
7,1,6,softplus,0.201530612244898,dissonance,0.8241699356978202,0.4856846711268989,0.4230053142082783
7,1,6,softplus,0.201530612244898,overall,0.8480861002143406,0.5354285995058302,0.478811510745207
8,1,6,softplus,0.1663430420711974,entropy,0.8229783454576213,0.5155727461986601,0.4685189192705578
8,1,6,softplus,0.1663430420711974,un_prob,0.8091784082944631,0.4670377400383167,0.4152695669170505
8,1,6,softplus,0.1663430420711974,vacuity,0.7680716339995649,0.4587759684482485,0.4062053054433764
8,1,6,softplus,0.1663430420711974,dissonance,0.7282820165792591,0.29031004632132124,0.2213757987310649
8,1,6,softplus,0.1663430420711974,overall,0.8087796360296784,0.4151764958812384,0.35837088940399514
9,1,6,softplus,0.140625,entropy,0.8196810353188954,0.3853674379123912,0.33614166157305675
9,1,6,softplus,0.140625,un_prob,0.8371852960330327,0.4281239984413022,0.3823225849090514
9,1,6,softplus,0.140625,vacuity,0.7160798658741045,0.2855193161331564,0.2282967273667141
9,1,6,softplus,0.140625,dissonance,0.8251125798450899,0.4164168109794537,0.3696777715758983
9,1,6,softplus,0.140625,overall,0.8300591650385891,0.41214395784570096,0.3650627066465672
10,1,6,softplus,0.2379924446842957,entropy,0.8757122301233997,0.6506293460795838,0.5984150586982949
10,1,6,softplus,0.2379924446842957,un_prob,0.8510403216999737,0.6053681547599393,0.5463894731049354
10,1,6,softplus,0.2379924446842957,vacuity,0.8083707515111804,0.5993944772751532,0.5395230151034868
10,1,6,softplus,0.2379924446842957,dissonance,0.6945777366659599,0.3492529852727249,0.2519972734428879
10,1,6,softplus,0.2379924446842957,overall,0.8617936315224863,0.6088560681304388,0.5503986635462038
1,2,1,relu,0.4057971014492754,entropy,0.8046343439399827,0.6836997613810407,0.5848512552923473
1,2,1,relu,0.4057971014492754,un_prob,0.7891673198395499,0.6677517686072436,0.5639192787324924
1,2,1,relu,0.4057971014492754,vacuity,0.8165149549146045,0.6926390184590524,0.5965841625160635
1,2,1,relu,0.4057971014492754,dissonance,0.5292511674779183,0.41156027647620097,0.22766415345226865
1,2,1,relu,0.4057971014492754,overall,0.80465081048326,0.6837094048026886,0.5848639124259912
2,2,1,softplus,0.3323543808125306,entropy,0.842257675812714,0.7151884781920661,0.648953243090569
2,2,1,softplus,0.3323543808125306,un_prob,0.8431311787647005,0.7177220480630403,0.6520760152346282
2,2,1,softplus,0.3323543808125306,vacuity,0.8385315216874911,0.7142145333200774,0.6477527994197868
2,2,1,softplus,0.3323543808125306,dissonance,0.6530087803782516,0.4316123660431799,0.29942920040109056
2,2,1,softplus,0.3323543808125306,overall,0.8425815953251937,0.7153922128116035,0.6492043578523763
3,2,1,softplus,0.26022304832713755,entropy,0.8504676158570631,0.6559091560572253,0.5982809814026597
3,2,1,softplus,0.26022304832713755,un_prob,0.8533441014596794,0.6584068829015204,0.6011970263782166
3,2,1,softplus,0.26022304832713755,vacuity,0.8400743798356863,0.6516561547883792,0.5933156894575529
3,2,1,softplus,0.26022304832713755,dissonance,0.6318477307170776,0.33420097052781234,0.22269325844918306
3,2,1,softplus,0.26022304832713755,overall,0.8506291377522534,0.6560258466739994,0.5984172153097085
4,2,1,softplus,0.2935267857142857,entropy,0.8187586722649703,0.5985420064283056,0.5198026807542527
4,2,1,softplus,0.2935267857142857,un_prob,0.8209503901392969,0.6106872863828383,0.5343300558944719
4,2,1,softplus,0.2935267857142857,vacuity,0.8137542873275309,0.6055480286465658,0.5281828180080993
4,2,1,softplus,0.2935267857142857,dissonance,0.6955411793679682,0.41933532868629264,0.3054475860230699
4,2,1,softplus,0.2935267857142857,overall,0.8189929360459878,0.5986901080642337,0.5199798300692181
5,2,1,softplus,0.4890260631001372,entropy,0.8827527132731535,0.8507326577340142,0.7871345127033156
5,2,1,softplus,0.4890260631001372,un_prob,0.8822500635371857,0.8516603917503136,0.7884575251617901
5,2,1,softplus,0.4890260631001372,vacuity,0.8759528224629837,0.8467320411476722,0.7814293585402475
5,2,1,softplus,0.4890260631001372,dissonance,0.6969135047111646,0.6423300468571111,0.48993806876072
5,2,1,softplus,0.4890260631001372,overall,0.8840272221542401,0.8516444521689691,0.7884347942234702
6,2,1,softplus,0.5639562529719448,entropy,0.7689717919530105,0.7590512577950036,0.6244081486157924
6,2,1,softplus,0.5639562529719448,un_prob,0.7705556097031709,0.7607797947318435,0.627102598822722
6,2,1,softplus,0.5639562529719448,vacuity,0.7626121545254431,0.7552628128463686,0.6185027056609819
6,2,1,softplus,0.5639562529719448,dissonance,0.6898898637502965,0.6859948853660813,0.5105275866137381
6,2,1,softplus,0.5639562529719448,overall,0.7689717919530105,0.7590512577950036,0.6244081486157924
7,2,1,softplus,0.4241935483870968,entropy,0.8138586232972275,0.6906469230877731,0.5869795796003432
7,2,1,softplus,0.4241935483870968,un_prob,0.805643423402314,0.6855540012323921,0.5801799681441788
7,2,1,softplus,0.4241935483870968,vacuity,0.8161189275034053,0.6915745728960474,0.5882180942374736
7,2,1,softplus,0.4241935483870968,dissonance,0.7138466709032577,0.5590987599396933,0.41134829709126935
7,2,1,softplus,0.4241935483870968,overall,0.8124278862368776,0.6893208613243373,0.5852091411341193
8,2,1,softplus,0.3793686583990981,entropy,0.745180998497921,0.6405675612952554,0.5392481720161872
8,2,1,softplus,0.3793686583990981,un_prob,0.7492121845195439,0.6530271193719069,0.5552199195311727
8,2,1,softplus,0.3793686583990981,vacuity,0.7205741639708869,0.6118234860100181,0.5024015109883089
8,2,1,softplus,0.3793686583990981,dissonance,0.7354384032886488,0.6062895714668398,0.4953076569920921
8,2,1,softplus,0.3793686583990981,overall,0.745180998497921,0.6405675612952554,0.5392481720161872
9,2,1,softplus,0.36658354114713215,entropy,0.9053427473351544,0.7944073498671865,0.7393240091865462
