edl_used,sb,test_trial,threshold,RR,TAR
2,4,1,0.06,0.2416,0.7976
2,4,1,0.08,0.2667,0.8105
2,4,1,0.1,0.2919,0.8203
2,4,1,0.12,0.3136,0.8276
2,4,1,0.14,0.3382,0.8381
2,4,1,0.16,0.3638,0.85
2,4,1,0.18,0.3962,0.8614
2,4,1,0.2,0.4196,0.8740000000000001
2,4,1,0.22,0.4425,0.8859
2,4,1,0.24,0.4626,0.8951
2,4,1,0.26,0.4838,0.9059
2,4,1,0.28,0.51,0.9214
2,4,1,0.3,0.5335,0.9378
2,4,1,0.32,0.5536,0.945
2,4,1,0.34,0.5731,0.9556
2,4,1,0.36,0.5876,0.9581
2,4,1,0.38,0.6044,0.9647
2,4,1,0.4,0.6217,0.9661
2,4,1,0.42,0.6456,0.9732
2,4,1,0.44,0.6657,0.98
2,4,1,0.46,0.6869,0.9929
2,4,1,0.48,0.7070000000000001,0.9943
2,4,1,0.5,0.7232,0.998
2,4,1,0.52,0.74,1.0
2,4,1,0.54,0.7567,1.0
2,4,1,0.56,0.7718,1.0
2,4,1,0.58,0.7902,1.0
2,4,1,0.6,0.8064,1.0
2,4,1,0.62,0.8253,1.0
2,4,1,0.64,0.8348,1.0
2,4,1,0.66,0.8482,1.0
2,4,1,0.68,0.8622,1.0
2,4,1,0.7000000000000001,0.8817,1.0
2,4,1,0.72,0.904,1.0
2,4,1,0.74,0.9202,1.0
2,4,1,0.76,0.9537,1.0
2,4,1,0.78,0.9771,1.0
2,4,1,0.8,0.99,1.0
2,4,1,0.8200000000000001,0.9955,1.0
2,4,1,0.84,0.9978,1.0
2,4,1,0.86,1.0,0.0
2,4,1,0.88,1.0,0.0
2,4,1,0.9,1.0,0.0
2,4,1,0.92,1.0,0.0
2,4,1,0.94,1.0,0.0
2,4,1,0.96,1.0,0.0
2,4,1,0.98,1.0,0.0
2,5,1,0.0,0.0158,0.5185
2,5,1,0.02,0.1049,0.5609
2,5,1,0.04,0.1365,0.5782
2,5,1,0.06,0.1646,0.5920000000000001
2,5,1,0.08,0.1886,0.6052
2,5,1,0.1,0.2078,0.6113
2,5,1,0.12,0.2229,0.6196
2,5,1,0.14,0.249,0.6365
2,5,1,0.16,0.2702,0.6513
2,5,1,0.18,0.3045,0.6677
2,5,1,0.2,0.3333,0.6893
2,5,1,0.22,0.3676,0.7137
2,5,1,0.24,0.4033,0.7414
2,5,1,0.26,0.439,0.7653
2,5,1,0.28,0.4664,0.7853
2,5,1,0.3,0.4931,0.8065
2,5,1,0.32,0.5213,0.8252
2,5,1,0.34,0.546,0.8429
2,5,1,0.36,0.5693,0.8551
2,5,1,0.38,0.5871,0.8654
2,5,1,0.4,0.6015,0.8761
2,5,1,0.42,0.6145,0.8932
2,5,1,0.44,0.6324,0.9142
2,5,1,0.46,0.655,0.9384
2,5,1,0.48,0.677,0.9682
2,5,1,0.5,0.7003,0.9817
2,5,1,0.52,0.7215,0.9828
2,5,1,0.54,0.7476,0.9946
2,5,1,0.56,0.7778,1.0
2,5,1,0.58,0.8004,1.0
2,5,1,0.6,0.8182,1.0
2,5,1,0.62,0.8388,1.0
2,5,1,0.64,0.8697,1.0
2,5,1,0.66,0.8992,1.0
2,5,1,0.68,0.9239,1.0
2,5,1,0.7000000000000001,0.9390000000000001,1.0
2,5,1,0.72,0.9451,1.0
2,5,1,0.74,0.9492,1.0
2,5,1,0.76,0.9527,1.0
2,5,1,0.78,0.9547,1.0
2,5,1,0.8,0.9595,1.0
2,5,1,0.8200000000000001,0.965,1.0
2,5,1,0.84,0.9794,1.0
2,5,1,0.86,0.9938,1.0
2,5,1,0.88,1.0,0.0
2,5,1,0.9,1.0,0.0
2,5,1,0.92,1.0,0.0
2,5,1,0.94,1.0,0.0
2,5,1,0.96,1.0,0.0
2,5,1,0.98,1.0,0.0
2,6,1,0.0,0.0014,0.4367
2,6,1,0.02,0.1764,0.4844
2,6,1,0.04,0.22399999999999998,0.5
2,6,1,0.06,0.2658,0.5175
2,6,1,0.08,0.3015,0.5317
2,6,1,0.1,0.3381,0.5524
2,6,1,0.12,0.3738,0.5642
2,6,1,0.14,0.4108,0.5884
2,6,1,0.16,0.4441,0.6074
2,6,1,0.18,0.4798,0.6316
2,6,1,0.2,0.5164,0.65
2,6,1,0.22,0.5473,0.6681
2,6,1,0.24,0.5773,0.6895
2,6,1,0.26,0.6058,0.6996
2,6,1,0.28,0.6362,0.7072
2,6,1,0.3,0.6695,0.7324
2,6,1,0.32,0.7014,0.7452
2,6,1,0.34,0.7233,0.7577
2,6,1,0.36,0.7456,0.7794
2,6,1,0.38,0.7689,0.8025
2,6,1,0.4,0.7846,0.8389
2,6,1,0.42,0.8074,0.8765
2,6,1,0.44,0.8207,0.8859
2,6,1,0.46,0.8364,0.9041
2,6,1,0.48,0.8493,0.9085
2,6,1,0.5,0.8626,0.917
2,6,1,0.52,0.8792,0.9449
2,6,1,0.54,0.8954,0.9682
2,6,1,0.56,0.9116,0.9731
2,6,1,0.58,0.9239,0.975
2,6,1,0.6,0.9387,1.0
2,6,1,0.62,0.9482,1.0
2,6,1,0.64,0.9591,1.0
2,6,1,0.66,0.9681,1.0
2,6,1,0.68,0.981,1.0
2,6,1,0.7000000000000001,0.9924,1.0
2,6,1,0.72,0.9976,1.0
2,6,1,0.74,1.0,0.0
2,6,1,0.76,1.0,0.0
2,6,1,0.78,1.0,0.0
2,6,1,0.8,1.0,0.0
2,6,1,0.8200000000000001,1.0,0.0
2,6,1,0.84,1.0,0.0
2,6,1,0.86,1.0,0.0
2,6,1,0.88,1.0,0.0
2,6,1,0.9,1.0,0.0
2,6,1,0.92,1.0,0.0
2,6,1,0.94,1.0,0.0
2,6,1,0.96,1.0,0.0
2,6,1,0.98,1.0,0.0
2,7,1,0.0,0.0011,0.5759
2,7,1,0.02,0.05,0.5942
2,7,1,0.04,0.064,0.6014
2,7,1,0.06,0.0785,0.6079
2,7,1,0.08,0.0925,0.6137
2,7,1,0.1,0.1048,0.6168
2,7,1,0.12,0.1188,0.6205
2,7,1,0.14,0.1355,0.625
2,7,1,0.16,0.1527,0.6307
2,7,1,0.18,0.1731,0.6365
2,7,1,0.2,0.1952,0.6433
2,7,1,0.22,0.2199,0.6513
2,7,1,0.24,0.2565,0.6652
2,7,1,0.26,0.2989,0.6871
2,7,1,0.28,0.3366,0.7026
2,7,1,0.3,0.3715,0.7203
2,7,1,0.32,0.4038,0.7493
2,7,1,0.34,0.4403,0.7714
2,7,1,0.36,0.4747,0.7963
2,7,1,0.38,0.5005,0.8116
2,7,1,0.4,0.5258,0.8265
2,7,1,0.42,0.5484,0.8476
2,7,1,0.44,0.5839,0.8889
2,7,1,0.46,0.6027,0.9026
2,7,1,0.48,0.6301,0.9244
2,7,1,0.5,0.6538,0.9394
2,7,1,0.52,0.6758,0.9585
2,7,1,0.54,0.6973,0.9645
2,7,1,0.56,0.7274,0.9763
2,7,1,0.58,0.75,0.9828
2,7,1,0.6,0.7796,0.9878
2,7,1,0.62,0.807,0.9972
2,7,1,0.64,0.8237,1.0
2,7,1,0.66,0.8468,1.0
2,7,1,0.68,0.8661,1.0
2,7,1,0.7000000000000001,0.8855,1.0
2,7,1,0.72,0.9124,1.0
2,7,1,0.74,0.9333,1.0
2,7,1,0.76,0.9602,1.0
2,7,1,0.78,0.9817,1.0
2,7,1,0.8,0.9903,1.0
2,7,1,0.8200000000000001,0.9957,1.0
2,7,1,0.84,0.9978,1.0
2,7,1,0.86,1.0,0.0
2,7,1,0.88,1.0,0.0
2,7,1,0.9,1.0,0.0
2,7,1,0.92,1.0,0.0
2,7,1,0.94,1.0,0.0
2,7,1,0.96,1.0,0.0
2,7,1,0.98,1.0,0.0
2,8,1,0.0,0.0,0.6206
2,8,1,0.02,0.0124,0.6273
2,8,1,0.04,0.0214,0.6308
2,8,1,0.06,0.0304,0.6355
2,8,1,0.08,0.0383,0.6389
2,8,1,0.1,0.0541,0.6442
2,8,1,0.12,0.0699,0.6491
2,8,1,0.14,0.0885,0.6562
2,8,1,0.16,0.106,0.6646
2,8,1,0.18,0.1257,0.6738
2,8,1,0.2,0.1454,0.6801
2,8,1,0.22,0.1702,0.6834
2,8,1,0.24,0.1922,0.6902
2,8,1,0.26,0.2221,0.7058
2,8,1,0.28,0.257,0.7215
2,8,1,0.3,0.2954,0.7368
2,8,1,0.32,0.3213,0.7467
2,8,1,0.34,0.3534,0.7611
2,8,1,0.36,0.3997,0.7709
2,8,1,0.38,0.4515,0.7852
2,8,1,0.4,0.5011,0.7932
2,8,1,0.42,0.5586,0.802
2,8,1,0.44,0.6048,0.8117
2,8,1,0.46,0.6437,0.8085
2,8,1,0.48,0.6973,0.8343
2,8,1,0.5,0.7452,0.8363
2,8,1,0.52,0.7847,0.8403
2,8,1,0.54,0.8388,0.8706
2,8,1,0.56,0.8709,0.8603
2,8,1,0.58,0.9149,0.9338
2,8,1,0.6,0.9419,0.9709
2,8,1,0.62,0.9645,1.0
2,8,1,0.64,0.9842,1.0
2,8,1,0.66,0.9989,1.0
2,8,1,0.68,1.0,0.0
2,8,1,0.7000000000000001,1.0,0.0
2,8,1,0.72,1.0,0.0
2,8,1,0.74,1.0,0.0
2,8,1,0.76,1.0,0.0
2,8,1,0.78,1.0,0.0
2,8,1,0.8,1.0,0.0
2,8,1,0.8200000000000001,1.0,0.0
2,8,1,0.84,1.0,0.0
2,8,1,0.86,1.0,0.0
2,8,1,0.88,1.0,0.0
2,8,1,0.9,1.0,0.0
2,8,1,0.92,1.0,0.0
2,8,1,0.94,1.0,0.0
2,8,1,0.96,1.0,0.0
2,8,1,0.98,1.0,0.0
2,9,1,0.0,0.0006,0.6332
2,9,1,0.02,0.0461,0.6549
2,9,1,0.04,0.0642,0.6642
2,9,1,0.06,0.0916,0.6815
2,9,1,0.08,0.1222,0.6989
2,9,1,0.1,0.14400000000000002,0.7152
2,9,1,0.12,0.1683,0.7324
2,9,1,0.14,0.2051,0.7584
2,9,1,0.16,0.2325,0.7758
2,9,1,0.18,0.2594,0.7971
2,9,1,0.2,0.28300000000000003,0.8139
2,9,1,0.22,0.3074,0.8326
2,9,1,0.24,0.3323,0.8525
2,9,1,0.26,0.3703,0.8792
2,9,1,0.28,0.4002,0.8981
2,9,1,0.3,0.4308,0.9146
2,9,1,0.32,0.4607,0.9259999999999999
2,9,1,0.34,0.48,0.9305
2,9,1,0.36,0.4919,0.9362
2,9,1,0.38,0.5069,0.9456
2,9,1,0.4,0.5193,0.9494
2,9,1,0.42,0.5355,0.9557
2,9,1,0.44,0.5517,0.9583
2,9,1,0.46,0.5704,0.9623
2,9,1,0.48,0.5873,0.9622
2,9,1,0.5,0.6128,0.9646
2,9,1,0.52,0.6303,0.9629
2,9,1,0.54,0.6621,0.9686
2,9,1,0.56,0.6901,0.9738
2,9,1,0.58,0.7182,0.9757
2,9,1,0.6,0.7544,0.9822
2,9,1,0.62,0.7849,0.9855
2,9,1,0.64,0.8111,0.9967
2,9,1,0.66,0.8504,1.0
2,9,1,0.68,0.8716,1.0
2,9,1,0.7000000000000001,0.9084,1.0
2,9,1,0.72,0.9483,1.0
2,9,1,0.74,0.9788,1.0
2,9,1,0.76,0.9975,1.0
2,9,1,0.78,1.0,0.0
2,9,1,0.8,1.0,0.0
2,9,1,0.8200000000000001,1.0,0.0
2,9,1,0.84,1.0,0.0
2,9,1,0.86,1.0,0.0
2,9,1,0.88,1.0,0.0
2,9,1,0.9,1.0,0.0
2,9,1,0.92,1.0,0.0
2,9,1,0.94,1.0,0.0
2,9,1,0.96,1.0,0.0
2,9,1,0.98,1.0,0.0
2,10,1,0.0,0.0118,0.657
2,10,1,0.02,0.1212,0.7095
2,10,1,0.04,0.1504,0.7226
2,10,1,0.06,0.1773,0.7374
2,10,1,0.08,0.1981,0.7481
2,10,1,0.1,0.2217,0.7592
2,10,1,0.12,0.2458,0.7701
2,10,1,0.14,0.28,0.7825
2,10,1,0.16,0.307,0.7943
2,10,1,0.18,0.3356,0.8091
2,10,1,0.2,0.3698,0.8264
2,10,1,0.22,0.3939,0.8343
2,10,1,0.24,0.42700000000000005,0.8531
2,10,1,0.26,0.4579,0.8644
2,10,1,0.28,0.4826,0.8807
2,10,1,0.3,0.5118,0.8943
2,10,1,0.32,0.5359,0.9008
2,10,1,0.34,0.5539,0.9107
2,10,1,0.36,0.5713,0.9175
2,10,1,0.38,0.5920000000000001,0.9257
2,10,1,0.4,0.6218,0.9451
2,10,1,0.42,0.638,0.9535
2,10,1,0.44,0.6532,0.9693
2,10,1,0.46,0.665,0.9782
2,10,1,0.48,0.6807,0.9807
2,10,1,0.5,0.7015,0.9887
2,10,1,0.52,0.7166,0.9941
2,10,1,0.54,0.7363,0.9979
2,10,1,0.56,0.7565,1.0
2,10,1,0.58,0.7862,1.0
2,10,1,0.6,0.8131,1.0
2,10,1,0.62,0.8406,1.0
2,10,1,0.64,0.8597,1.0
2,10,1,0.66,0.8765,1.0
2,10,1,0.68,0.8939,1.0
2,10,1,0.7000000000000001,0.9141,1.0
2,10,1,0.72,0.9349,1.0
2,10,1,0.74,0.9517,1.0
2,10,1,0.76,0.9753,1.0
2,10,1,0.78,0.991,1.0
2,10,1,0.8,0.9978,1.0
2,10,1,0.8200000000000001,1.0,0.0
2,10,1,0.84,1.0,0.0
2,10,1,0.86,1.0,0.0
2,10,1,0.88,1.0,0.0
2,10,1,0.9,1.0,0.0
2,10,1,0.92,1.0,0.0
2,10,1,0.94,1.0,0.0
2,10,1,0.96,1.0,0.0
2,10,1,0.98,1.0,0.0
2,1,2,0.0,0.0007,0.6768
2,1,2,0.02,0.0699,0.7177
2,1,2,0.04,0.095,0.7279
2,1,2,0.06,0.1133,0.7337
2,1,2,0.08,0.1242,0.7374
2,1,2,0.1,0.1384,0.7378
2,1,2,0.12,0.1526,0.7446
2,1,2,0.14,0.1689,0.7502
2,1,2,0.16,0.1893,0.7523
2,1,2,0.18,0.2117,0.7547
2,1,2,0.2,0.2381,0.7587
2,1,2,0.22,0.2727,0.7668
2,1,2,0.24,0.3182,0.7781
2,1,2,0.26,0.3609,0.7898
2,1,2,0.28,0.4009,0.8075
2,1,2,0.3,0.4512,0.8269
2,1,2,0.32,0.4966,0.845
2,1,2,0.34,0.5468,0.8623
2,1,2,0.36,0.5801,0.8708
2,1,2,0.38,0.6187,0.8808
2,1,2,0.4,0.6533,0.8943
2,1,2,0.42,0.6832,0.8972
2,1,2,0.44,0.7096,0.9112
2,1,2,0.46,0.7347,0.9207
2,1,2,0.48,0.7666,0.9244
2,1,2,0.5,0.7972,0.9465
2,1,2,0.52,0.8297,0.9482
2,1,2,0.54,0.8569,0.9573
2,1,2,0.56,0.8799,0.9718
2,1,2,0.58,0.9077,1.0
2,1,2,0.6,0.9186,1.0
2,1,2,0.62,0.9308,1.0
2,1,2,0.64,0.943,1.0
2,1,2,0.66,0.9484,1.0
2,1,2,0.68,0.9566,1.0
2,1,2,0.7000000000000001,0.9647,1.0
2,1,2,0.72,0.9769,1.0
2,1,2,0.74,0.9803,1.0
2,1,2,0.76,0.9851,1.0
2,1,2,0.78,0.9905,1.0
2,1,2,0.8,1.0,0.0
2,1,2,0.8200000000000001,1.0,0.0
2,1,2,0.84,1.0,0.0
2,1,2,0.86,1.0,0.0
2,1,2,0.88,1.0,0.0
2,1,2,0.9,1.0,0.0
2,1,2,0.92,1.0,0.0
2,1,2,0.94,1.0,0.0
2,1,2,0.96,1.0,0.0
2,1,2,0.98,1.0,0.0
2,2,2,0.0,0.0005,0.7316
2,2,2,0.02,0.0899,0.7854
2,2,2,0.04,0.1156,0.7943
2,2,2,0.06,0.1362,0.8049
2,2,2,0.08,0.1567,0.8123
2,2,2,0.1,0.1829,0.8245
2,2,2,0.12,0.20199999999999999,0.8326
2,2,2,0.14,0.2276,0.8417
2,2,2,0.16,0.26,0.8556
2,2,2,0.18,0.2945,0.8653
2,2,2,0.2,0.3294,0.8782
2,2,2,0.22,0.3762,0.8913
2,2,2,0.24,0.4142,0.9053
2,2,2,0.26,0.4604,0.9114
2,2,2,0.28,0.5118,0.9232
2,2,2,0.3,0.5545,0.9262
2,2,2,0.32,0.591,0.9359
2,2,2,0.34,0.628,0.9475
2,2,2,0.36,0.6598,0.9517
2,2,2,0.38,0.6968,0.9508
2,2,2,0.4,0.7246,0.9590000000000001
2,2,2,0.42,0.7518,0.9627
2,2,2,0.44,0.7693,0.9666
2,2,2,0.46,0.7914,0.9729
2,2,2,0.48,0.8109,0.9755
2,2,2,0.5,0.8263,0.9793
2,2,2,0.52,0.8525,0.9826
2,2,2,0.54,0.8736,0.9919
2,2,2,0.56,0.889,0.9954
2,2,2,0.58,0.9018,0.9948
2,2,2,0.6,0.9157,1.0
2,2,2,0.62,0.9337,1.0
2,2,2,0.64,0.9558,1.0
2,2,2,0.66,0.9697,1.0
2,2,2,0.68,0.9815,1.0
2,2,2,0.7000000000000001,0.9897,1.0
2,2,2,0.72,0.9954,1.0
2,2,2,0.74,0.9979,1.0
2,2,2,0.76,0.9995,1.0
2,2,2,0.78,1.0,0.0
2,2,2,0.8,1.0,0.0
2,2,2,0.8200000000000001,1.0,0.0
2,2,2,0.84,1.0,0.0
2,2,2,0.86,1.0,0.0
2,2,2,0.88,1.0,0.0
2,2,2,0.9,1.0,0.0
2,2,2,0.92,1.0,0.0
2,2,2,0.94,1.0,0.0
2,2,2,0.96,1.0,0.0
2,2,2,0.98,1.0,0.0
2,3,2,0.0,0.1669,0.87
2,3,2,0.02,0.1894,0.8824
2,3,2,0.04,0.2044,0.8913
2,3,2,0.06,0.2166,0.9
2,3,2,0.08,0.2241,0.9043
2,3,2,0.1,0.2357,0.9144
2,3,2,0.12,0.2514,0.929
2,3,2,0.14,0.2657,0.9378
2,3,2,0.16,0.2793,0.948
2,3,2,0.18,0.2909,0.9558
2,3,2,0.2,0.3011,0.961
2,3,2,0.22,0.314,0.9672
2,3,2,0.24,0.327,0.9747
2,3,2,0.26,0.3413,0.9793
2,3,2,0.28,0.3556,0.9841
2,3,2,0.3,0.3644,0.9861
2,3,2,0.32,0.3815,0.9901
2,3,2,0.34,0.3985,0.9921
2,3,2,0.36,0.4121,0.9954
2,3,2,0.38,0.4278,0.9976
2,3,2,0.4,0.4421,0.9988
2,3,2,0.42,0.4571,0.9987
2,3,2,0.44,0.483,1.0
2,3,2,0.46,0.5082,1.0
2,3,2,0.48,0.5402,1.0
2,3,2,0.5,0.5708,1.0
2,3,2,0.52,0.6083,1.0
2,3,2,0.54,0.6465,1.0
2,3,2,0.56,0.6771,1.0
2,3,2,0.58,0.72,1.0
2,3,2,0.6,0.7446,1.0
2,3,2,0.62,0.7691,1.0
2,3,2,0.64,0.7997,1.0
2,3,2,0.66,0.8392,1.0
2,3,2,0.68,0.8692,1.0
2,3,2,0.7000000000000001,0.9121,1.0
2,3,2,0.72,0.9482,1.0
2,3,2,0.74,0.9741,1.0
2,3,2,0.76,0.9932,1.0
2,3,2,0.78,1.0,0.0
2,3,2,0.8,1.0,0.0
2,3,2,0.8200000000000001,1.0,0.0
2,3,2,0.84,1.0,0.0
2,3,2,0.86,1.0,0.0
2,3,2,0.88,1.0,0.0
2,3,2,0.9,1.0,0.0
2,3,2,0.92,1.0,0.0
2,3,2,0.94,1.0,0.0
2,3,2,0.96,1.0,0.0
2,3,2,0.98,1.0,0.0
2,4,2,0.0,0.0045,0.7118
2,4,2,0.02,0.0758,0.7535
2,4,2,0.04,0.0953,0.7659999999999999
2,4,2,0.06,0.1092,0.7749
2,4,2,0.08,0.1248,0.7849
2,4,2,0.1,0.1359,0.7898
2,4,2,0.12,0.1465,0.7957
2,4,2,0.14,0.1582,0.7995
2,4,2,0.16,0.1766,0.8119
2,4,2,0.18,0.1933,0.8225
2,4,2,0.2,0.21,0.8293
2,4,2,0.22,0.2251,0.8361
2,4,2,0.24,0.2429,0.8433
2,4,2,0.26,0.2669,0.8518
2,4,2,0.28,0.2875,0.8608
2,4,2,0.3,0.3159,0.8746
2,4,2,0.32,0.3443,0.8879
2,4,2,0.34,0.3827,0.9016
2,4,2,0.36,0.4262,0.9243
2,4,2,0.38,0.46299999999999997,0.9409
2,4,2,0.4,0.5047,0.9471
2,4,2,0.42,0.5493,0.9555
2,4,2,0.44,0.59,0.9606
2,4,2,0.46,0.6245,0.9674
2,4,2,0.48,0.6529,0.9727
2,4,2,0.5,0.6808,0.9773
2,4,2,0.52,0.7081,0.9847
2,4,2,0.54,0.746,0.9912
2,4,2,0.56,0.7772,0.99
2,4,2,0.58,0.8028,0.9915
2,4,2,0.6,0.8306,0.9901
2,4,2,0.62,0.8518,1.0
2,4,2,0.64,0.8657,1.0
2,4,2,0.66,0.8869,1.0
2,4,2,0.68,0.9058,1.0
2,4,2,0.7000000000000001,0.927,1.0
2,4,2,0.72,0.9538,1.0
2,4,2,0.74,0.9727,1.0
2,4,2,0.76,0.9855,1.0
2,4,2,0.78,0.9944,1.0
2,4,2,0.8,0.9967,1.0
2,4,2,0.8200000000000001,1.0,0.0
2,4,2,0.84,1.0,0.0
2,4,2,0.86,1.0,0.0
2,4,2,0.88,1.0,0.0
2,4,2,0.9,1.0,0.0
2,4,2,0.92,1.0,0.0
2,4,2,0.94,1.0,0.0
2,4,2,0.96,1.0,0.0
2,4,2,0.98,1.0,0.0
2,5,2,0.0,0.0032,0.677
2,5,2,0.02,0.0844,0.7145
2,5,2,0.04,0.1133,0.7298
2,5,2,0.06,0.1346,0.7366
2,5,2,0.08,0.1539,0.7451
2,5,2,0.1,0.1706,0.7531
2,5,2,0.12,0.1854,0.7581
2,5,2,0.14,0.1983,0.7671
2,5,2,0.16,0.2196,0.7764
2,5,2,0.18,0.2505,0.7964
2,5,2,0.2,0.2724,0.8106
2,5,2,0.22,0.2994,0.8281
2,5,2,0.24,0.331,0.8499
2,5,2,0.26,0.3535,0.8586
2,5,2,0.28,0.3851,0.8743
2,5,2,0.3,0.4153,0.8877
2,5,2,0.32,0.4469,0.9069
2,5,2,0.34,0.4816,0.9292
2,5,2,0.36,0.5106,0.9487
2,5,2,0.38,0.5325,0.9545
2,5,2,0.4,0.5628,0.9588
2,5,2,0.42,0.5988,0.9727
2,5,2,0.44,0.624,0.9777
2,5,2,0.46,0.6555,0.9832
2,5,2,0.48,0.6755,0.9901
2,5,2,0.5,0.7038,0.9978
2,5,2,0.52,0.7386,0.9975
2,5,2,0.54,0.7688,1.0
2,5,2,0.56,0.8009999999999999,1.0
2,5,2,0.58,0.8429,1.0
2,5,2,0.6,0.8764,1.0
2,5,2,0.62,0.9041,1.0
2,5,2,0.64,0.9317,1.0
2,5,2,0.66,0.9511,1.0
2,5,2,0.68,0.9601,1.0
2,5,2,0.7000000000000001,0.971,1.0
2,5,2,0.72,0.9768,1.0
2,5,2,0.74,0.982,1.0
2,5,2,0.76,0.9878,1.0
2,5,2,0.78,0.9987,1.0
2,5,2,0.8,1.0,0.0
2,5,2,0.8200000000000001,1.0,0.0
2,5,2,0.84,1.0,0.0
2,5,2,0.86,1.0,0.0
2,5,2,0.88,1.0,0.0
2,5,2,0.9,1.0,0.0
2,5,2,0.92,1.0,0.0
2,5,2,0.94,1.0,0.0
2,5,2,0.96,1.0,0.0
2,5,2,0.98,1.0,0.0
2,6,2,0.0,0.0088,0.5494
2,6,2,0.02,0.1866,0.6198
2,6,2,0.04,0.2343,0.6431
2,6,2,0.06,0.2679,0.6587
2,6,2,0.08,0.3088,0.6688
2,6,2,0.1,0.3463,0.6796
2,6,2,0.12,0.3833,0.6919
2,6,2,0.14,0.4228,0.7055
2,6,2,0.16,0.4588,0.7192
2,6,2,0.18,0.4998,0.741
2,6,2,0.2,0.5353,0.7495
2,6,2,0.22,0.5743,0.7609
2,6,2,0.24,0.6069,0.772
2,6,2,0.26,0.6459,0.7827
2,6,2,0.28,0.6712,0.7926
2,6,2,0.3,0.6970000000000001,0.8023
2,6,2,0.32,0.7219,0.8091
2,6,2,0.34,0.7462,0.8177
2,6,2,0.36,0.7745,0.8207
2,6,2,0.38,0.7915,0.8388
2,6,2,0.4,0.8109999999999999,0.8479
2,6,2,0.42,0.8281,0.8555
2,6,2,0.44,0.8466,0.8635
2,6,2,0.46,0.8602,0.8711
2,6,2,0.48,0.8758,0.9137
2,6,2,0.5,0.8919,0.9369
2,6,2,0.52,0.9109,0.9781
2,6,2,0.54,0.9274,0.9933
2,6,2,0.56,0.9454,1.0
2,6,2,0.58,0.9586,1.0
2,6,2,0.6,0.9693,1.0
2,6,2,0.62,0.9747,1.0
2,6,2,0.64,0.9776,1.0
2,6,2,0.66,0.9839,1.0
2,6,2,0.68,0.9873,1.0
2,6,2,0.7000000000000001,0.9951,1.0
2,6,2,0.72,1.0,0.0
2,6,2,0.74,1.0,0.0
2,6,2,0.76,1.0,0.0
2,6,2,0.78,1.0,0.0
2,6,2,0.8,1.0,0.0
2,6,2,0.8200000000000001,1.0,0.0
2,6,2,0.84,1.0,0.0
2,6,2,0.86,1.0,0.0
2,6,2,0.88,1.0,0.0
2,6,2,0.9,1.0,0.0
2,6,2,0.92,1.0,0.0
2,6,2,0.94,1.0,0.0
2,6,2,0.96,1.0,0.0
2,6,2,0.98,1.0,0.0
2,7,2,0.0,0.0,0.7262
2,7,2,0.02,0.0371,0.7402
2,7,2,0.04,0.0549,0.7484
2,7,2,0.06,0.0753,0.7563
2,7,2,0.08,0.0984,0.7661
2,7,2,0.1,0.1183,0.7724
2,7,2,0.12,0.1382,0.7797
2,7,2,0.14,0.1641,0.7889
2,7,2,0.16,0.1791,0.7969
2,7,2,0.18,0.2049,0.8072
2,7,2,0.2,0.2308,0.8224
2,7,2,0.22,0.2512,0.8333
2,7,2,0.24,0.2743,0.8428
2,7,2,0.26,0.2926,0.8494
2,7,2,0.28,0.3179,0.8628
2,7,2,0.3,0.3384,0.8748
2,7,2,0.32,0.3636,0.8842
2,7,2,0.34,0.3911,0.8975
2,7,2,0.36,0.418,0.9122
2,7,2,0.38,0.4459,0.9223
2,7,2,0.4,0.4809,0.9337
2,7,2,0.42,0.5175,0.9554
2,7,2,0.44,0.5514,0.9712
2,7,2,0.46,0.5756,0.981
2,7,2,0.48,0.6079,0.9849
2,7,2,0.5,0.6347,0.9897
2,7,2,0.52,0.6659,0.9968
2,7,2,0.54,0.7015,1.0
2,7,2,0.56,0.731,1.0
2,7,2,0.58,0.7628,1.0
2,7,2,0.6,0.8009999999999999,1.0
2,7,2,0.62,0.8295,1.0
2,7,2,0.64,0.8553,1.0
2,7,2,0.66,0.8817,1.0
2,7,2,0.68,0.9042,1.0
2,7,2,0.7000000000000001,0.922,1.0
2,7,2,0.72,0.943,1.0
2,7,2,0.74,0.9597,1.0
2,7,2,0.76,0.9666,1.0
2,7,2,0.78,0.9736,1.0
2,7,2,0.8,0.9866,1.0
2,7,2,0.8200000000000001,0.9914,1.0
2,7,2,0.84,0.9984,1.0
2,7,2,0.86,1.0,0.0
2,7,2,0.88,1.0,0.0
2,7,2,0.9,1.0,0.0
2,7,2,0.92,1.0,0.0
2,7,2,0.94,1.0,0.0
2,7,2,0.96,1.0,0.0
2,7,2,0.98,1.0,0.0
2,8,2,0.0,0.0,0.7835
2,8,2,0.02,0.0362,0.8015
2,8,2,0.04,0.0569,0.8101
2,8,2,0.06,0.0743,0.8170000000000001
2,8,2,0.08,0.0989,0.825
2,8,2,0.1,0.1176,0.8337
2,8,2,0.12,0.1351,0.8393
2,8,2,0.14,0.1538,0.8457
2,8,2,0.16,0.1719,0.8486
2,8,2,0.18,0.1965,0.856
2,8,2,0.2,0.2334,0.8634
2,8,2,0.22,0.2844,0.8808
2,8,2,0.24,0.3161,0.8941
2,8,2,0.26,0.3542,0.9019
2,8,2,0.28,0.3866,0.9052
2,8,2,0.3,0.4189,0.9132
